"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-204",1.14631040725171,8.47568779891304,4.19532629558866,3.42055789876385e-05,0.000730631167175959,1.8288391263073
"hsa-miR-602",0.260430891224381,6.48893788043478,4.15337030341948,4.07833434790937e-05,0.000837627131455233,1.66409636379306
"hsa-miR-454-5p",-0.090169327377815,5.85647618478261,-4.08301130907939,5.45967700661448e-05,0.00107980278575264,1.39120843933974
"hsa-miR-346",-0.171822387283237,5.95747060326087,-3.99727276011469,7.74715067975752e-05,0.0014774923082109,1.06442241414506
"hsa-miR-577",-0.0757747514450839,5.78186726086957,-3.91496427791994,0.000107782135797109,0.0019574657548895,0.756685472836415
"hsa-miR-139",-0.701449892275353,6.9359841576087,-3.90990935823954,0.000109969986229747,0.0019574657548895,0.737977526749464
"hsa-miR-193a",0.559378704414086,7.63036504076087,3.87893609326925,0.000124322036779825,0.00214154734323956,0.623832539451167
"hsa-miR-200b",0.209856241198112,6.12886339673913,3.83118997343765,0.0001499653077822,0.00250254607361546,0.449511971470375
"hsa-miR-431",0.221508204676836,6.22899950271739,3.81639730702345,0.00015887500831227,0.00257088649814401,0.395907828750481
"hsa-miR-30e-5p",-0.438605131634258,8.43650823641304,-3.77555334334488,0.000186144087829991,0.00292355714415339,0.248895518504143
"hsa-miR-210",0.821290300315285,9.14544224184783,3.74059177053229,0.00021293809805509,0.00324882698175481,0.124217363550976
"hsa-miR-197",-0.471199079085646,7.89823320380435,-3.71840118877511,0.000231788772567387,0.00343820012641624,0.0456392933302237
"hsa-miR-505",-0.0847071975827669,5.9500170923913,-3.59377134381582,0.000370385688836523,0.00534556642807306,-0.387618009480871
"hsa-miR-19a",-0.570937331318969,9.13107851902174,-3.520209761784,0.000485441923677841,0.00682173650642018,-0.636890694223157
"hsa-miR-511",-0.0387612023121315,5.73790704347826,-3.50006001738401,0.000522361917833117,0.00715234010571499,-0.704331231736997
"hsa-miR-488",-0.173757254860748,6.08644304347826,-3.47590030798622,0.000570091279216744,0.00761071857754354,-0.784716022361033
"hsa-miR-140",-0.43803175380978,8.34166929076087,-3.46303302714322,0.000597146536726757,0.0077774695271241,-0.827315849800478
"hsa-miR-146b",0.543865642406726,8.01214898097826,3.37071439145167,0.000829405773347055,0.0103753744002656,-1.12861401421068
"hsa-miR-653",-0.0448597572254359,5.77715457608696,-3.36552750122496,0.000844676967251952,0.0103753744002656,-1.14531573539977
"hsa-miR-181d",-0.445765506305813,9.0339571548913,-3.36035507311891,0.000860166007605112,0.0103753744002656,-1.1619468340355
"hsa-miR-186",-0.295304006831326,7.50925880978261,-3.35570071872078,0.000874329303393165,0.0103753744002656,-1.17689161283442
