"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-329-3p",0.306609197473602,-0.454065880216216,3.26766041065387,0.00164581342096351,1,-1.91209675057917
"hsa-miR-491-5p",0.313719972515528,-0.945710971621622,3.03566323152224,0.00331188083552316,1,-2.31783429193518
"hsa-miR-5010-5p",0.332271533083851,-0.2049667755,2.62929375618497,0.0104009349686472,1,-2.97684205214176
"hsa-miR-518d-3p",-0.292883636645964,-1.62332412027027,-2.40082712198599,0.0188716528120134,1,-3.31552767248191
"hsa-miR-125a-3p",0.132918548136647,1.86023263513514,2.35786055469409,0.0210252303486568,1,-3.37648525853564
"hsa-miR-151a-5p",0.232635272360248,-1.31667345810811,2.34548435844543,0.0216848202622757,1,-3.39387859062039
"hsa-miR-495-3p",-0.218902771364907,-0.305659832608108,-2.17961551458633,0.0324679511874005,1,-3.61972337230969
"hsa-miR-3916",-0.273128230683229,0.952462340810811,-2.17128892512202,0.0331155972706583,1,-3.63069857416199
"hsa-miR-3690",0.20567279757764,0.767264199189189,2.10340435162698,0.03882964835914,1,-3.71885856500092
"hsa-miR-541-3p",0.146723661180125,0.687882028378378,2.06647401658364,0.0422833879897409,1,-3.76582388939805
"hsa-miR-1200",0.202031975776398,1.71875337702703,2.05993496790894,0.0429217957179009,1,-3.7740660529038
"hsa-miR-30b-5p",-0.138297978571428,1.31128723513514,-2.04931580877098,0.0439762582272358,1,-3.78740354615665
"hsa-miR-198",-0.191047355496895,-0.632028338783784,-2.04491867063482,0.0444193760605741,1,-3.79290905432777
"hsa-miR-506-3p",0.18190935962733,1.44794099459459,2.03587434945564,0.0453429067027862,1,-3.80420136772346
"hsa-miR-576-3p",0.242993652484471,-1.86266597972973,2.02323634703195,0.0466610235304981,1,-3.81990881512675
"hsa-miR-1249-5p",0.243458335403727,-1.04313005810811,2.01956497005077,0.0470500552626609,1,-3.82445616232813
"hsa-miR-4284",-0.185467997128882,0.172062060027027,-2.01562878722665,0.0474702358788654,1,-3.82932362665311
"hsa-miR-1185-1-3p",0.217874991319876,0.00664937351351351,1.98561110274542,0.0507817005513926,1,-3.86617471964869
"hsa-miR-302a-3p",-0.231416496173913,0.873815715121622,-1.98061012047975,0.0513521580734072,1,-3.87226786350173
"hsa-miR-3615",-0.194073733152174,0.570524281216216,-1.94415402897676,0.0556783106855439,1,-3.91628394387632
"hsa-miR-939-5p",-0.170709085714286,-0.349168307027027,-1.92540996696972,0.0580207266402299,1,-3.9386388305492
"hsa-miR-566",-0.209176074844722,-1.78769691486486,-1.92497965680972,0.05807546848333,1,-3.93914982364876
"hsa-miR-1185-2-3p",-0.23092670916149,1.74044376756757,-1.9228438953081,0.0583478175229667,1,-3.94168456829511
"hsa-miR-512-5p",0.204090376832298,1.01167023756757,1.90665803591563,0.0604472066372009,1,-3.96081441276746
"hsa-miR-6511a-3p",-0.208405424378883,-1.7294273,-1.89636927558806,0.0618146503842,1,-3.97290119365487
"hsa-miR-133a-3p",0.176766418633541,1.35142243648649,1.89402635710885,0.0621296655165485,1,-3.97564556349344
"hsa-miR-455-5p",0.223046253571429,1.48223642972973,1.87105494192558,0.0652906640007713,1,-4.00239571928978
"hsa-miR-504-5p",0.165292592236025,-1.41515326351351,1.85520370334845,0.0675499171931246,1,-4.0206874620136
"hsa-miR-629-5p",0.172062347515528,-0.794258044054054,1.85149366690176,0.0680880790220914,1,-4.02494895555602
"hsa-miR-1279",0.178882673322982,1.17443544824324,1.84102470232439,0.069626091023481,1,-4.03693353644223
"hsa-miR-381-3p",-0.118885885093167,2.19705610810811,-1.81546762329185,0.0735033140425762,1,-4.06593878405136
"hsa-miR-561-3p",-0.19623068757764,-1.00007296891892,-1.80038083505271,0.075875540010986,1,-4.0828928129136
"hsa-miR-200c-3p",-0.118330633934783,-0.220880785445946,-1.79726497683115,0.0763733328143097,1,-4.08637869968764
"hsa-miR-362-5p",-0.144091627593168,0.308838795135135,-1.78467378485444,0.0784126713474098,1,-4.10041063147085
"hsa-miR-873-5p",0.184852757670807,-0.90446861027027,1.77763831961002,0.0795717344264845,1,-4.10821298359912
"hsa-miR-1305",0.323656172670809,1.51731771081081,1.76634647260052,0.0814617040869584,1,-4.12067839350328
"hsa-miR-628-3p",0.164429093464286,0.417873108243243,1.76099559958163,0.0823702011462139,1,-4.12656069534932
"hsa-miR-196a-5p",0.146691795652176,1.92440445810811,1.74270815933268,0.0855386077489456,1,-4.14654425985207
"hsa-miR-210-5p",-0.170934971990683,0.193037802337838,-1.73885569117295,0.0862187311315795,1,-4.15073029436229
"hsa-miR-3151-5p",0.169907385925466,0.611847752378378,1.72502826753928,0.0886966544192964,1,-4.16568675721005
"hsa-miR-302c-3p",-0.124835658385093,1.44596012297297,-1.71898661456043,0.0897975752151967,1,-4.17218817969387
"hsa-miR-1295a",-0.134843505621118,0.197747826486486,-1.71060234097909,0.091343944641663,1,-4.18117663622629
"hsa-miR-211-5p",-0.177103601304348,-0.931927172162162,-1.69557887005819,0.0941694284835758,1,-4.19718408758572
"hsa-miR-1206",0.119658251086957,0.602155618918919,1.69033510676305,0.0951723082245481,1,-4.2027414356158
"hsa-miR-640",0.112328166149069,2.50043991891892,1.67939431568579,0.0972928654228398,1,-4.21428664998593
"hsa-miR-181b-5p+hsa-miR-181d-5p",0.181280805900622,1.72683557432432,1.66741499222509,0.0996587492900962,1,-4.22685033345241
"hsa-miR-592",0.101966773602485,1.44374257027027,1.66120153848728,0.100904211057955,1,-4.23333494512243
"hsa-miR-627-3p",0.160485519099378,-1.13065613648649,1.64537730853478,0.104133324598567,1,-4.24975101272553
"hsa-miR-219b-3p",-0.14342584554969,-0.119429681878378,-1.6347521940816,0.106348134950697,1,-4.26069378465737
"hsa-miR-483-5p",0.251272235434783,1.23845131054054,1.63241080248495,0.106841287782654,1,-4.2630965480883
"hsa-miR-567",0.178293493788818,-2.11175566216216,1.62589440749117,0.108223535273842,1,-4.26976732479128
"hsa-miR-181c-5p",-0.163978424844721,-0.990803351351351,-1.6217678653038,0.109106294378157,1,-4.27397912352649
"hsa-miR-382-5p",-0.110125508695652,0.946635397297297,-1.60740482895363,0.112224258082432,1,-4.2885631695867
"hsa-miR-216b-5p",-0.120473279192546,1.10677805945946,-1.60555053471058,0.112631967903109,1,-4.29043740982372
"hsa-miR-655-3p",0.210165940434782,-1.1475875427027,1.6028092118281,0.113236893323648,1,-4.2932046187916
"hsa-miR-208b-5p",0.179122323850933,1.07156699486486,1.5899515364917,0.116109118965743,1,-4.30612631327191
"hsa-miR-144-3p",-0.402355976521739,1.03569669959459,-1.58936914440764,0.116240587788209,1,-4.30670936306385
"hsa-miR-664b-5p",0.272418789565217,-1.62710643972973,1.58755279896775,0.116651375129153,1,-4.30852651062696
"hsa-miR-3180",-0.108844646568323,0.390187668918919,-1.58443647731872,0.117358876691315,1,-4.31163980003293
"hsa-miR-3202",-0.178066926242237,-1.93121558783784,-1.56874082379921,0.120974670558775,1,-4.3272353997185
"hsa-miR-1908-5p",0.183701484301242,-0.0653904113513513,1.56445365321864,0.121977616060876,1,-4.33147060908033
