"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-4421",0.0911792218991592,1.0609300614,0.85861066601056,0.392832987990345,0.976575465471325,-4.89560951825666
"hsa-miR-378d",0.0626323823665973,2.18435121656667,0.852445033408877,0.396226602073965,0.981952883400696,-4.89911893755508
"hsa-miR-19a-3p",-0.0896805921186975,0.0644926867888889,-0.846669117296451,0.399421986067065,0.98539365813387,-4.9023840786648
"hsa-miR-548l",0.0858739679369749,1.23289490613333,0.844333000376107,0.400718850084158,0.98539365813387,-4.90369852003633
"hsa-miR-1255b-5p",-0.0911987409128149,0.230775471411111,-0.841719209250934,0.402172905875654,0.98539365813387,-4.90516498297539
"hsa-let-7c-5p",-0.0650784707111329,1.9843412454,-0.841034572408601,0.40255430144316,0.98539365813387,-4.90554836151288
"hsa-miR-556-5p",0.075971457294117,1.04446425431111,0.837267645720155,0.404656711083777,0.98540381605379,-4.90765227642658
"hsa-miR-589-5p",0.0603398243760509,1.3258231353,0.833326646184626,0.406863406880801,0.98540381605379,-4.90984351391457
"hsa-miR-30e-3p",0.0750105384044122,0.601700677133333,0.833285231874953,0.406886634809506,0.98540381605379,-4.90986648694191
"hsa-miR-1976",-0.0844773519684875,-0.202432891477778,-0.832196034412511,0.40749781866886,0.98540381605379,-4.91047027667
"hsa-miR-526b-5p",0.077956610668068,2.68583392935556,0.828379808760369,0.409643612381464,0.985851731064011,-4.9125796728588
"hsa-miR-450a-5p",0.0573527494306723,1.03931578562222,0.825236180284536,0.411416338640328,0.985851731064011,-4.91431015903671
"hsa-miR-1287-3p",-0.0747947193823535,2.77845140012222,-0.82442622681974,0.411873829095889,0.985851731064011,-4.91475497287074
"hsa-miR-507",-0.103714696439075,-1.78528376472222,-0.818517828416888,0.415220374233237,0.985851731064011,-4.91798682127796
"hsa-miR-454-3p",-0.0762984778707982,1.7186427516,-0.813823064907903,0.417891121780124,0.985851731064011,-4.920538573686
"hsa-miR-140-5p",-0.0626300273707974,1.32491884445556,-0.808825668453514,0.420745305387208,0.985851731064011,-4.92323900220614
"hsa-miR-151b",0.0762932158792016,-0.422682281677778,0.80690039035362,0.421847995120498,0.985851731064011,-4.92427500620287
"hsa-miR-510-3p",-0.0855680631407574,-3.18668495427778,-0.806525648575904,0.422062826014403,0.985851731064011,-4.92447637551274
"hsa-miR-371a-5p",0.0454490022142862,0.970109685844444,0.805240952290456,0.422799807784437,0.985851731064011,-4.92516601684112
"hsa-miR-654-5p",-0.0573050479821428,0.2894563453,-0.804827102903893,0.423037380647757,0.985851731064011,-4.92538794681281
"hsa-miR-378c",0.0811679726281498,-2.17758204856667,0.804047394628852,0.423485192966373,0.985851731064011,-4.92580576742394
"hsa-miR-128-1-5p",0.0706208392594537,0.509346512666667,0.799863935900894,0.425892704057036,0.985851731064011,-4.92804076395879
"hsa-miR-514a-3p",-0.0665341873371851,0.876538901722222,-0.797582348295768,0.427209134907152,0.985851731064011,-4.92925487253125
"hsa-miR-1185-1-3p",0.079615327617647,0.0119389980444444,0.796937804740194,0.42758145997456,0.985851731064011,-4.9295972390876
"hsa-miR-326",-0.0883060373602946,-2.47794711093333,-0.795273186107306,0.428543926934719,0.985851731064011,-4.93048018922841
"hsa-miR-4536-5p",-0.084484948692227,0.946071435166667,-0.795175539851036,0.428600424847222,0.985851731064011,-4.93053192668218
"hsa-miR-552-3p",0.0834308136039917,0.189967790522222,0.789961160725299,0.431623846483809,0.985851731064011,-4.93328568632843
"hsa-miR-520a-3p",-0.0775178805315164,-4.49501509696667,-0.788638186142566,0.43239293299361,0.985851731064011,-4.93398153248124
"hsa-miR-1-5p",0.102795414764705,-2.69039358914444,0.787390924054711,0.433118743774151,0.985851731064011,-4.93463650749241
"hsa-miR-501-3p",-0.0848088572930672,0.181258807266667,-0.786543472638088,0.433612304059694,0.985851731064011,-4.93508094915297
"hsa-miR-346",-0.063818575417017,0.821377168844444,-0.783979272445941,0.435107720377414,0.985851731064011,-4.93642286915528
"hsa-miR-3065-3p",-0.0812002072941176,-0.434315843366667,-0.783606994101157,0.435325080753167,0.985851731064011,-4.93661733549305
"hsa-miR-523-3p",-0.107433126067226,2.38651763958889,-0.777378461818649,0.438971141815579,0.985851731064011,-4.93985746780952
"hsa-miR-936",-0.0696579860861353,2.06097548813333,-0.774578562120979,0.440615942440887,0.985851731064011,-4.941305723764
"hsa-miR-573",-0.0664240552731092,-0.838959848277778,-0.771098250516022,0.442665450504362,0.985851731064011,-4.94309876831939
"hsa-miR-553",-0.0705164407090346,-1.696324324,-0.77030972548114,0.443130571198939,0.985851731064011,-4.94350391141332
"hsa-miR-548n",0.101704923357143,-0.236108805922222,0.767153448502143,0.444995179106876,0.985851731064011,-4.94512152427098
"hsa-miR-181d-3p",0.0700923022846638,-1.370195073,0.759728392499523,0.449399511360858,0.985851731064011,-4.9489011753449
"hsa-miR-181a-3p",0.0731611025420168,-0.558220862333333,0.757114948269753,0.450955693151921,0.985851731064011,-4.95022292576266
